20190208.020728,JBU1198,A320,5.534442,6875.000000,49.000000,275.700000,LGAarr
20190208.043030,RPA5957,E170,5.610196,8500.000000,44.300000,328.100000,LGAarr
20190208.111137,ENY3832,E135,5.267136,6975.000000,44.600000,287.800000,LGAarr
20190208.195830,AAL1608,A321,3.789224,8025.000000,44.200000,350.100000,LGAarr
20190208.214751,RPA6074,E170,5.683619,9350.000000,44.100000,331.700000,LGAarr
20190209.013923,DAL2963,A321,5.708591,9600.000000,44.000000,331.000000,LGAarr
20190209.133747,EJA114,GL5T,5.741292,6400.000000,44.400000,264.500000,LGAarr
20190209.184648,ENY3493,E135,5.976970,8275.000000,44.300000,270.800000,LGAarr
20190209.205806,AAL1457,,5.775969,7625.000000,42.600000,186.100000,LGAarr
20190209.212209,EDV3342,CRJ9,5.731601,7350.000000,44.200000,263.800000,LGAarr
20190210.011158,JBU672,A320,4.815658,8625.000000,43.100000,280.900000,LGAarr
20190210.035345,SWA5066,B737,5.716224,7275.000000,44.100000,277.200000,LGAarr
20190210.152617,RPA4493,E170,5.188053,7325.000000,40.300000,242.600000,LGAarr
20190210.185636,SWA5518,B737,5.726161,9425.000000,44.200000,381.900000,LGAarr
20190210.192306,EDV5514,CRJ9,5.669061,6750.000000,44.200000,291.400000,LGAarr
20190210.193357,AAL1862,A320,5.717129,7450.000000,44.200000,294.200000,LGAarr
20190210.214650,RPA4363,E170,5.806802,7150.000000,43.600000,294.200000,LGAarr
20190210.222208,EDV5052,CRJ9,5.704180,9450.000000,44.400000,335.900000,LGAarr
20190210.230223,ENY3416,E135,5.259794,6575.000000,44.000000,272.300000,LGAarr
20190211.132022,DAL369,A320,3.944545,6650.000000,43.700000,214.300000,LGAarr
20190211.141837,DAL1103,A321,5.836978,6625.000000,44.200000,288.500000,LGAarr
20190211.152239,AAL1330,B738,5.862963,6650.000000,38.900000,281.600000,LGAarr
20190211.201428,EDV3333,CRJ9,5.395287,7625.000000,43.400000,247.600000,LGAarr
20190211.232528,JBU1272,E190,4.767988,6800.000000,44.400000,277.200000,LGAarr
20190212.230824,EJA765,CL30,4.477868,6350.000000,51.400000,258.300000,LGAarr
20190213.122538,SWA2296,B738,5.804705,10225.000000,37.900000,376.300000,LGAarr
20190128.113907,SKW3844,,5.717579,6900.000000,44.100000,281.500000,LGAarr,LGAarr
20190131.123852,DAL1803,A321,3.870320,14925.000000,192.600000,375.100000,LGAdep
20190203.115920,ENY3421,E135,1.860698,14975.000000,189.600000,390.400000,LGAdep
20190205.131434,ENY3320,E135,0.861672,15900.000000,186.600000,375.500000,LGAdep
20190209.164231,DAL1491,A321,4.489296,14950.000000,193.800000,399.500000,LGAdep
20190210.025434,JBU1371,A320,2.995363,15875.000000,191.300000,392.600000,LGAdep
20190131.145409,N,E55P,2.765339,5550.000000,133.100000,295.700000,Other
20190202.221313,N882SL,,0.378845,5425.000000,159.000000,167.100000,Other
20190208.210452,N404TD,B407,3.877983,2525.000000,339.000000,97.500000,Other
20190210.173624,N700J,,5.502068,1575.000000,252.100000,136.600000,Other
20190211.153730,N331SM,SR22,0.338817,5675.000000,159.000000,181.100000,Other
20190211.161143,N37PM,PA46,0.346148,4900.000000,158.700000,162.100000,Other
