True,False,20181226.163608,RPA3431,2.041476,5500.0,120.4,
True,False,20181226.170615,N99DQ,1.2354640000000001,675.0,242.3,
True,False,20181226.201155,UAL425,2.798716,5525.0,124.5,
True,False,20181226.203211,EDV3473,2.949154,15725.0,191.3,
True,False,20181226.204313,TAI399,1.2878920000000003,6850.0,128.9,
True,False,20181226.210844,DAL1398,2.55487,15800.0,190.80000000000004,
True,False,20181226.211132,DAL1924,4.431421,7175.0,35.4,
True,False,20181226.214053,EDV5276,5.192412,9525.0,41.5,non-outlier-LGAarr
True,False,20181226.222601,ASQ4377,2.241932,5525.0,118.8,
True,False,20181226.235650,SKW3644,3.9479640000000003,15475.0,192.9,
True,False,20181227.012847,NKS779,1.938752,15950.0,184.79999999999998,
True,False,20181227.012952,DAL1660,5.830529,9500.0,37.9,
True,False,20181227.013256,DAL1702,5.253577,15600.0,186.1,
True,False,20181227.020947,EDV5081,2.537895,14850.0,254.40000000000003,
True,False,20181227.021229,,2.086484,6525.0,124.0,
True,False,20181227.021936,N9542D,0.9900420000000001,8975.0,60.0,
True,False,20181227.032234,JBU1295,3.611974,13050.0,256.70000000000005,
True,False,20181227.040645,UPS1125,4.687426,13800.0,253.9,
True,False,20181227.051152,UAL1471,5.585143,10400.0,181.09999999999997,
True,False,20181227.101811,AAL1500,2.996778,12725.0,253.3,
True,False,20181227.121740,DAL2763,5.316429,14100.0,194.80000000000004,
True,False,20181227.125509,SKW3599,3.2684100000000003,6425.0,44.10000000000001,
True,False,20181227.130603,UAL1183,5.166965,15500.0,179.4,
True,False,20181227.130610,N49AA,3.68316,5400.0,124.8,
True,False,20181227.132342,DAL2853,5.746269,15999.999999999998,187.7,
True,False,20181227.132913,UAL1048,5.029164,14850.0,179.60000000000002,
True,False,20181227.144952,RPA3430,5.920544,14125.0,163.6,
True,False,20181227.145840,UAL1519,4.922137,15375.0,159.3,
True,False,20181227.163801,N83AF,3.872813,1800.0,318.1,
True,False,20181227.171305,N193MB,4.821769,1000.0000000000001,163.0,
True,False,20181227.171516,CFFIJ,4.749518,15325.0,150.4,
True,False,20181227.174748,DAL1395,2.133065,6425.0,44.10000000000001,non-outlier-LGAarr
True,False,20181227.180243,JBU305,5.66584,15775.0,180.1,
True,False,20181227.182033,LXJ422,3.556775,15650.0,182.1,
True,False,20181227.190622,N2691M,5.482759,-1.0000000000000033,87.09999999999998,outlier-unknown
True,False,20181227.195633,N128ML,2.412962,4650.0,266.6000000000001,
True,False,20181227.200651,UAL886,2.629307,5400.0,116.6,
True,False,20181227.213311,DAL2275,2.474918,8600.0,43.99999999999999,
True,False,20181227.221316,N4233R,2.898615,7000.0,48.7,
True,False,20181227.224238,JBU359,4.735934,14525.0,262.3,
True,False,20181227.224518,JBU705,2.082405,10200.0,184.90000000000003,
True,False,20181227.230433,RPA3669,2.183529,8750.0,184.1,
True,False,20181228.011054,DAL1660,1.2629990000000002,9450.0,44.7,
True,False,20181228.013315,DAL1532,1.594987,9400.0,44.2,
True,False,20181228.025606,UCA4937,2.624514,11050.0,183.30000000000004,
True,False,20181228.031728,DAL973,3.51091,3900.0,121.2,
True,False,20181228.072647,VOI895,3.872201,15675.0,241.6,
True,False,20181228.121659,JBU213,3.6560090000000005,13975.0,261.9,
True,False,20181228.125114,JBU123,3.846296,13275.0,262.40000000000003,
True,False,20181228.130556,EJA238,2.801525,1725.0,256.3,
True,False,20181228.132855,RPA4563,5.881426,6750.0,31.7,
True,False,20181228.140710,N306GV,3.198343,15425.0,260.4,
True,False,20181228.145015,SKW3660,4.027563,9600.0,40.1,
True,False,20181228.145653,RPA6011,5.082948,7800.0,37.6,
True,False,20181228.154901,EDV5161,4.894775,13975.0,254.2,
True,False,20181228.161855,RPA3742,1.814189,6275.0,113.89999999999999,
True,False,20181228.183348,JBU329,5.800126,10950.0,244.30000000000004,
True,False,20181228.221119,AAL2704,2.242098,15650.0,255.40000000000003,
True,False,20181228.230408,,2.72932,8900.0,185.4,
True,False,20181228.231815,UAL1841,2.472984,7000.0,121.9,
True,False,20181229.005613,SKW4160,2.483126,15325.0,264.50000000000006,
True,False,20181229.011831,DAL896,0.310618,15750.0,187.6,
True,False,20181229.031759,ENY3948,3.830983,15275.0,182.89999999999998,
True,False,20181229.070610,AMX401,3.08926,15500.0,228.80000000000004,
True,False,20181229.075300,VOI859,2.399448,15725.0,230.30000000000004,
True,False,20181229.131906,UPS9605,3.9811240000000003,15500.0,242.20000000000002,
True,False,20181229.141018,UAL1627,1.4218570000000001,5925.0,127.2,
True,False,20181229.151556,DAL1996,4.14044,7850.0,35.5,non-outlier-LGAarr
True,False,20181229.152520,JBU199,2.9884510000000004,15825.0,190.3,
True,False,20181229.154032,JBU927,3.148412,5925.0,121.6,
True,False,20181229.164207,AAL367,4.213546,6925.0,35.4,
True,False,20181229.172014,N7KV,5.934336,12450.0,252.10000000000005,
True,False,20181229.174725,NKS197,5.035082,15900.0,188.40000000000006,
True,False,20181229.181923,AJT881,2.792667,15875.0,185.3,
True,False,20181229.195443,N2328R,1.1186870000000002,875.0,250.30000000000007,
True,False,20181229.200828,TAI399,3.049727,15325.0,191.60000000000005,
True,False,20181229.213453,N67286,1.44685,4350.0,246.9,
True,False,20181229.223225,DAL2790,4.91898,8125.0,36.6,non-outlier-LGAarr
True,False,20181229.224040,SWA5480,5.149433,6800.0,32.2,
True,False,20181230.000702,DAL1957,2.289194,15750.0,190.7,non-outlier-LGAdep
True,False,20181230.002915,N2328R,2.894361,2075.0,66.9,outlier-BLM
True,True,20181222.223350,SKW4126,5.966073,8175.0,37.8,
True,True,20181223.013726,ENY3948,0.014578,15725.0,187.3,
True,True,20181223.022549,JBU65,0.314134,13200.0,261.30000000000007,
True,True,20181223.132108,DAL2991,0.348275,13475.0,258.1000000000001,
True,True,20181223.135606,N193MB,3.820902,2400.0,15.299999999999999,
True,True,20181223.141907,N496EC,0.105564,1225.0,105.5,
True,True,20181223.164012,FLYHERE,2.222473,6500.0,361.0,
True,True,20181223.181437,N1181Q,1.136485,8350.0,207.30000000000004,
True,True,20181223.211328,N2755Y,0.301299,2550.0,253.80000000000004,
True,True,20181223.231048,N287VC,5.665321,2375.0,167.8,
True,True,20181224.005102,N9111K,3.13823,3700.0,68.6,
True,True,20181224.052401,UAL1471,1.1924420000000002,12500.0,119.4,
True,True,20181224.174335,AAL3,5.335934,12875.0,261.50000000000006,outlier-JFK
True,True,20181224.205306,UAL1254,5.905934,9825.0,36.7,non-outlier-LGAarr
True,True,20181224.221728,N1149C,3.1951159999999996,3775.0,70.0,
True,True,20181225.011242,UAL1640,5.704718,11200.0,124.6,
True,True,20181225.015142,NKS1159,1.341208,7625.0,136.6,
True,True,20181225.110207,JBU23,4.178391,11550.0,275.2,
True,True,20181225.192147,UAL991,2.063652,15225.0,138.8,
True,True,20181225.201714,N205FG,0.8226000000000001,3200.0,258.5,
True,True,20181225.221321,UAL1841,1.2656990000000001,15375.0,148.5,
True,True,20181226.105948,N11TV,5.972046,1200.0,175.9,
True,True,20181226.132453,JBU272,5.540539,9475.0,39.9,
True,True,20181226.133158,DAL2150,3.4596470000000004,15175.0,143.7,
True,True,20181226.142735,N88CP,5.959741,1950.0,70.6,
True,True,20181226.145119,SWA4680,5.893888,9400.0,36.7,non-outlier-LGAarr
True,True,20181226.153115,N763DY,0.434916,1025.0,151.8,
True,True,20181226.171811,UAL1573,5.503789,7525.0,35.8,non-outlier-LGAarr
True,True,20181226.214738,UAL1222,3.770305,5625.0,136.2,
True,True,20181226.234819,AAL2652,4.817579,11900.0,259.80000000000007,
True,True,20181227.033632,N1806R,5.696192,4800.0,23.0,outlier-transit
True,True,20181227.114514,AAL1196,4.108564,5650.0,109.49999999999999,unknown-EWR
True,True,20181227.120957,N247SZ,0.645946,3375.0,79.9,outlier-JFKarr
True,True,20181227.190255,DAL2993,4.888854,8750.0,240.8,non-outlier-JFK
True,True,20181227.192807,N100LK,3.50346,5800.0,234.0,outlier-transit
True,True,20181227.193114,DAL2294,5.924919,6375.0,38.9,non-outlier-LGAarr
True,True,20181227.193953,VIV3945,5.945395,14375.0,240.2,non-outlier-JFK
True,True,20181227.201102,N917LJ,2.557605,15400.0,105.5,outlier-TEB
True,True,20181227.203050,N71PF,3.797862,5925.0,252.7,outlier,unknown
True,True,20181227.211412,CFIGI,2.904718,14400.0,105.0,outlier-unknown
